timestamp,windDir,windSpeed,windGust,cloudCeiling,skyCover,visMiles,tempF,dewpF,rain1H,rain6H,rain24H,snowDepth
2010-01-01T00:00:00.000000Z,60,5,0,13,OVC,8.8,34,30,0.0,0.0,0.0,0
2010-01-01T00:51:00.000000Z,30,5,0,13,OVC,9.100000000000,34,30,0.0,0.0,0.0,0
2010-01-01T01:36:00.000000Z,40,3,0,13,OVC,8.0,34,30,0.0,0.0,0.0,0
2010-01-01T01:51:00.000000Z,40,0,0,13,OVC,7.000000000000,34,31,0.01,0.0,0.0,0
2010-01-01T02:01:00.000000Z,60,3,0,8,OVC,6.000000000000,34,30,0.01,0.0,0.0,0
2010-01-01T02:37:00.000000Z,70,5,0,6,OVC,5.0,34,30,0.03,0.0,0.0,0
2010-01-01T02:51:00.000000Z,60,5,0,6,OVC,4.0,34,31,0.03,0.0,0.0,0
2010-01-01T03:00:00.000000Z,60,5,0,6,OVC,3.800000000000,34,31,0.0,0.0,0.0,0
2010-01-01T03:04:00.000000Z,60,0,0,14,OVC,4.0,34,30,0.0,0.0,0.0,0
2010-01-01T03:51:00.000000Z,110,3,0,14,OVC,2.0,33,31,0.02,0.0,0.0,0
2010-01-01T04:12:00.000000Z,110,0,0,16,OVC,2.0,34,30,0.01,0.0,0.0,0
2010-01-01T04:49:00.000000Z,110,0,0,14,OVC,2.0,34,30,0.0,0.0,0.0,0
2010-01-01T04:51:00.000000Z,110,0,0,14,OVC,2.5,34,31,0.02,0.0,0.0,0
2010-01-01T04:59:00.000000Z,110,0,0,14,OVC,2.5,34,31,0.0,0.0,0.22,0
2010-01-01T05:51:00.000000Z,60,3,0,14,OVC,2.5,33,31,0.01,0.09,0.0,1
2010-01-01T06:00:00.000000Z,60,3,0,14,OVC,2.5,33,31,0.0,0.08,0.0,1
2010-01-01T06:04:00.000000Z,60,0,0,14,OVC,2.5,34,32,0.0,0.0,0.0,0
2010-01-01T06:37:00.000000Z,60,0,0,8,OVC,2.5,34,32,0.0,0.0,0.0,0
2010-01-01T06:47:00.000000Z,60,0,0,6,OVC,2.5,34,32,0.0,0.0,0.0,0
2010-01-01T06:51:00.000000Z,60,0,0,6,OVC,2.5,34,32,0.0,0.0,0.0,0
2010-01-01T07:51:00.000000Z,80,3,0,6,OVC,3.000000000000,34,32,0.0,0.0,0.0,0
2010-01-01T08:51:00.000000Z,80,0,0,6,OVC,5.0,33,32,0.0,0.0,0.0,0
2010-01-01T09:00:00.000000Z,80,0,0,6,OVC,5.0,33,32,0.0,0.0,0.0,0
2010-01-01T09:51:00.000000Z,100,3,0,6,OVC,5.0,33,32,0.0,0.0,0.0,0
2010-01-01T10:51:00.000000Z,100,0,0,6,OVC,5.0,34,32,0.0,0.0,0.0,0
2010-01-01T11:51:00.000000Z,100,0,0,6,OVC,5.0,34,32,0.0,0.0,0.229999999999,0
2010-01-01T12:00:00.000000Z,100,0,0,6,OVC,5.0,34,32,0.0,0.0,0.229999999999,0
2010-01-01T12:26:00.000000Z,100,0,0,8,OVC,4.0,34,32,0.0,0.0,0.0,0
2010-01-01T12:51:00.000000Z,100,0,0,8,OVC,4.0,34,33,0.0,0.0,0.0,0
2010-01-01T13:23:00.000000Z,100,0,0,14,OVC,4.0,36,34,0.0,0.0,0.0,0
2010-01-01T13:51:00.000000Z,100,0,0,10,OVC,4.0,35,33,0.0,0.0,0.0,0
2010-01-01T14:20:00.000000Z,330,6,0,75,OVC,5.0,36,32,0.0,0.0,0.0,0
2010-01-01T14:51:00.000000Z,300,5,0,75,OVC,6.000000000000,35,32,0.0,0.0,0.0,0
2010-01-01T15:00:00.000000Z,300,5,0,75,OVC,5.600000000000,35,32,0.0,0.0,0.0,0
2010-01-01T15:51:00.000000Z,310,5,0,65,OVC,8.0,36,32,0.0,0.0,0.0,0
2010-01-01T16:51:00.000000Z,330,5,0,65,OVC,8.0,36,32,0.0,0.0,0.0,0
2010-01-01T17:51:00.000000Z,320,6,0,70,OVC,8.0,37,32,0.0,0.0,0.0,0
2010-01-01T18:00:00.000000Z,320,6,0,70,OVC,7.500000000000,37,32,0.0,0.0,0.0,0
2010-01-01T18:51:00.000000Z,340,6,0,70,OVC,9.100000000000,38,31,0.0,0.0,0.0,0
2010-01-01T19:51:00.000000Z,360,3,0,75,BKN,10.0,38,32,0.0,0.0,0.0,0
2010-01-01T20:51:00.000000Z,320,6,0,35,OVC,10.0,39,32,0.0,0.0,0.0,0
2010-01-01T21:00:00.000000Z,320,6,0,35,OVC,10.0,39,32,0.0,0.0,0.0,0
2010-01-01T21:51:00.000000Z,320,6,0,40,BKN,10.0,38,32,0.0,0.0,0.0,0
2010-01-01T22:51:00.000000Z,320,7,0,43,OVC,10.0,38,31,0.0,0.0,0.0,0
2010-01-01T23:51:00.000000Z,320,9,0,50,OVC,10.0,38,31,0.0,0.0,0.0,0
2010-01-02T00:00:00.000000Z,320,9,0,50,OVC,10.0,38,31,0.0,0.0,0.0,0
2010-01-02T00:51:00.000000Z,310,13,0,75,OVC,10.0,38,30,0.0,0.0,0.0,0
2010-01-02T01:51:00.000000Z,310,13,0,75,OVC,10.0,37,30,0.0,0.0,0.0,0
2010-01-02T02:51:00.000000Z,300,13,0,80,OVC,10.0,37,30,0.0,0.0,0.0,0
2010-01-02T03:00:00.000000Z,300,13,0,80,OVC,10.0,37,30,0.0,0.0,0.0,0
2010-01-02T03:51:00.000000Z,300,10,0,38,OVC,10.0,35,31,0.0,0.0,0.0,0
2010-01-02T04:17:00.000000Z,310,13,0,23,OVC,9.100000000000,34,30,0.0,0.0,0.0,0
2010-01-02T04:51:00.000000Z,310,21,24,27,OVC,4.0,33,28,0.0,0.0,0.0,0
2010-01-02T04:59:00.000000Z,310,21,0,27,OVC,4.0,33,28,0.0,0.0,0.01,0
2010-01-02T05:09:00.000000Z,310,18,24,31,OVC,7.000000000000,32,27,0.0,0.0,0.0,0
2010-01-02T05:51:00.000000Z,320,20,25,31,OVC,9.100000000000,32,23,0.0,0.0,0.0,0
2010-01-02T06:00:00.000000Z,320,19,25,31,OVC,8.8,32,23,0.0,0.0,0.0,0
2010-01-02T06:51:00.000000Z,310,17,29,35,OVC,9.100000000000,31,23,0.0,0.0,0.0,0
2010-01-02T07:51:00.000000Z,300,21,25,37,OVC,10.0,30,23,0.0,0.0,0.0,0
2010-01-02T08:51:00.000000Z,320,17,23,47,OVC,10.0,29,22,0.0,0.0,0.0,0
2010-01-02T09:00:00.000000Z,320,17,23,47,OVC,10.0,29,22,0.0,0.0,0.0,0
2010-01-02T09:51:00.000000Z,310,17,28,49,OVC,4.0,28,24,0.0,0.0,0.0,0
2010-01-02T10:46:00.000000Z,320,20,0,25,OVC,4.0,27,23,0.0,0.0,0.0,0
2010-01-02T10:51:00.000000Z,310,22,28,25,OVC,4.0,28,23,0.0,0.0,0.0,0
2010-01-02T11:15:00.000000Z,310,18,25,44,OVC,8.0,28,21,0.0,0.0,0.0,0
2010-01-02T11:51:00.000000Z,300,20,26,55,OVC,9.100000000000,27,21,0.0,0.0,0.0,0
2010-01-02T12:00:00.000000Z,300,19,26,55,OVC,8.8,27,21,0.0,0.0,0.0,0
2010-01-02T12:51:00.000000Z,310,16,25,60,OVC,10.0,28,19,0.0,0.0,0.0,0
2010-01-02T13:51:00.000000Z,330,18,31,50,OVC,10.0,27,18,0.0,0.0,0.0,0
2010-01-02T14:51:00.000000Z,320,21,30,60,OVC,10.0,27,17,0.0,0.0,0.0,0
2010-01-02T15:00:00.000000Z,320,21,30,60,OVC,10.0,27,17,0.0,0.0,0.0,0
2010-01-02T15:51:00.000000Z,310,21,29,55,OVC,10.0,26,16,0.0,0.0,0.0,0
2010-01-02T16:51:00.000000Z,310,18,32,55,OVC,10.0,26,15,0.0,0.0,0.0,0
2010-01-02T17:51:00.000000Z,300,26,33,70,BKN,10.0,26,14,0.0,0.0,0.0,0
2010-01-02T18:00:00.000000Z,300,26,33,70,BKN,10.0,26,14,0.0,0.0,0.0,0
2010-01-02T18:51:00.000000Z,310,24,34,70,OVC,10.0,25,12,0.0,0.0,0.0,0
2010-01-02T19:51:00.000000Z,300,26,36,65,OVC,10.0,25,12,0.0,0.0,0.0,0
2010-01-02T20:51:00.000000Z,300,25,37,75,OVC,10.0,25,11,0.0,0.0,0.0,0
2010-01-02T21:00:00.000000Z,300,25,37,75,OVC,10.0,25,11,0.0,0.0,0.0,0
2010-01-02T21:51:00.000000Z,310,30,40,100,BKN,10.0,23,10,0.0,0.0,0.0,0
2010-01-02T22:51:00.000000Z,310,29,39,246,BKN,10.0,22,10,0.0,0.0,0.0,0
2010-01-02T23:51:00.000000Z,310,26,37,722,SCT,10.0,20,8,0.0,0.0,0.0,0
2010-01-03T00:00:00.000000Z,310,26,37,722,SCT,10.0,20,8,0.0,0.0,0.0,0
2010-01-03T00:51:00.000000Z,300,23,32,722,SCT,10.0,19,7,0.0,0.0,0.0,0
2010-01-03T01:51:00.000000Z,290,23,40,722,SCT,10.0,18,6,0.0,0.0,0.0,0
2010-01-03T02:51:00.000000Z,300,32,40,722,SCT,10.0,18,7,0.0,0.0,0.0,0
2010-01-03T03:00:00.000000Z,300,32,40,722,SCT,10.0,18,7,0.0,0.0,0.0,0
2010-01-03T03:51:00.000000Z,300,30,40,722,SCT,10.0,18,6,0.0,0.0,0.0,0
2010-01-03T04:51:00.000000Z,290,28,38,722,SCT,10.0,18,7,0.0,0.0,0.0,0
2010-01-03T04:59:00.000000Z,290,28,0,722,SCT,10.0,18,7,0.0,0.0,0.0,0
2010-01-03T05:51:00.000000Z,300,26,36,722,SCT,10.0,18,7,0.0,0.0,0.0,0
2010-01-03T06:00:00.000000Z,300,26,36,722,SCT,10.0,18,7,0.0,0.0,0.0,0
2010-01-03T06:51:00.000000Z,280,22,30,722,SCT,10.0,18,5,0.0,0.0,0.0,0
2010-01-03T07:51:00.000000Z,280,21,36,250,BKN,10.0,18,5,0.0,0.0,0.0,0
2010-01-03T08:51:00.000000Z,290,24,39,250,BKN,10.0,19,7,0.0,0.0,0.0,0
2010-01-03T09:00:00.000000Z,290,24,39,250,BKN,10.0,19,7,0.0,0.0,0.0,0
2010-01-03T09:51:00.000000Z,290,22,30,246,BKN,10.0,19,7,0.0,0.0,0.0,0
2010-01-03T10:51:00.000000Z,290,26,33,110,BKN,10.0,19,6,0.0,0.0,0.0,0
2010-01-03T11:51:00.000000Z,290,24,37,70,BKN,10.0,19,7,0.0,0.0,0.0,0
2010-01-03T12:00:00.000000Z,290,24,37,70,BKN,10.0,19,7,0.0,0.0,0.0,0
2010-01-03T12:51:00.000000Z,300,25,36,70,BKN,10.0,20,7,0.0,0.0,0.0,0
2010-01-03T13:51:00.000000Z,300,21,41,70,BKN,10.0,21,9,0.0,0.0,0.0,0
2010-01-03T14:51:00.000000Z,300,28,39,65,BKN,8.0,21,9,0.0,0.0,0.0,0
2010-01-03T15:00:00.000000Z,300,28,39,65,BKN,7.500000000000,21,9,0.0,0.0,0.0,0
2010-01-03T15:51:00.000000Z,300,30,43,38,OVC,7.000000000000,21,10,0.0,0.0,0.0,0
2010-01-03T16:51:00.000000Z,310,30,43,85,BKN,10.0,22,9,0.0,0.0,0.0,0
2010-01-03T17:51:00.000000Z,310,29,36,55,OVC,10.0,23,10,0.0,0.0,0.0,0
2010-01-03T18:00:00.000000Z,310,29,36,55,OVC,10.0,23,10,0.0,0.0,0.0,0
2010-01-03T18:51:00.000000Z,320,24,34,36,OVC,5.0,22,11,0.0,0.0,0.0,0
2010-01-03T18:55:00.000000Z,310,23,34,36,OVC,2.5,21,12,0.0,0.0,0.0,0
2010-01-03T19:02:00.000000Z,300,24,32,24,OVC,2.0,21,14,0.0,0.0,0.0,0
2010-01-03T19:23:00.000000Z,310,30,38,55,BKN,6.000000000000,21,12,0.0,0.0,0.0,0
2010-01-03T19:47:00.000000Z,310,24,43,29,OVC,6.000000000000,21,12,0.0,0.0,0.0,0
2010-01-03T19:51:00.000000Z,310,26,43,29,OVC,6.000000000000,22,13,0.0,0.0,0.0,0
2010-01-03T20:47:00.000000Z,320,32,40,60,OVC,8.0,21,10,0.0,0.0,0.0,0
2010-01-03T20:51:00.000000Z,310,30,40,60,OVC,8.0,21,11,0.0,0.0,0.0,0
2010-01-03T21:00:00.000000Z,310,30,40,60,OVC,7.500000000000,21,11,0.0,0.0,0.0,0
2010-01-03T21:40:00.000000Z,310,26,36,26,OVC,2.0,19,12,0.0,0.0,0.0,0
2010-01-03T21:51:00.000000Z,320,26,36,21,OVC,2.0,21,12,0.0,0.0,0.0,0
2010-01-03T21:55:00.000000Z,300,26,36,23,OVC,6.000000000000,21,12,0.0,0.0,0.0,0
2010-01-03T22:23:00.000000Z,310,29,39,43,BKN,7.000000000000,21,12,0.0,0.0,0.0,0
2010-01-03T22:51:00.000000Z,310,23,34,50,BKN,8.0,21,11,0.0,0.0,0.0,0
2010-01-03T23:51:00.000000Z,310,26,38,90,BKN,10.0,22,10,0.0,0.0,0.0,0
2010-01-04T00:00:00.000000Z,310,26,38,90,BKN,10.0,22,10,0.0,0.0,0.0,0
2010-01-04T00:51:00.000000Z,310,24,38,100,OVC,10.0,22,10,0.0,0.0,0.0,0
2010-01-04T01:51:00.000000Z,310,24,31,75,OVC,10.0,22,11,0.0,0.0,0.0,0
2010-01-04T02:51:00.000000Z,310,23,33,120,BKN,10.0,21,9,0.0,0.0,0.0,0
2010-01-04T03:00:00.000000Z,310,23,33,120,BKN,10.0,21,9,0.0,0.0,0.0,0
2010-01-04T03:51:00.000000Z,310,25,34,120,BKN,10.0,22,10,0.0,0.0,0.0,0
2010-01-04T04:51:00.000000Z,310,23,32,722,SCT,10.0,22,10,0.0,0.0,0.0,0
2010-01-04T04:59:00.000000Z,310,23,0,722,SCT,10.0,22,10,0.0,0.0,0.0,0
2010-01-04T05:51:00.000000Z,300,21,31,722,SCT,10.0,22,10,0.0,0.0,0.0,0
2010-01-04T06:00:00.000000Z,300,21,31,722,SCT,10.0,22,10,0.0,0.0,0.0,0
2010-01-04T06:51:00.000000Z,300,18,0,722,SCT,10.0,22,11,0.0,0.0,0.0,0
2010-01-04T07:51:00.000000Z,310,18,30,722,SCT,10.0,22,11,0.0,0.0,0.0,0
2010-01-04T08:51:00.000000Z,310,16,25,722,SCT,10.0,22,11,0.0,0.0,0.0,0
2010-01-04T09:00:00.000000Z,310,16,25,722,SCT,10.0,22,11,0.0,0.0,0.0,0
2010-01-04T09:51:00.000000Z,310,23,30,722,SCT,10.0,21,11,0.0,0.0,0.0,0
2010-01-04T10:51:00.000000Z,300,16,25,722,SCT,10.0,21,10,0.0,0.0,0.0,0
2010-01-04T11:51:00.000000Z,310,16,0,722,SCT,10.0,21,11,0.0,0.0,0.0,0
2010-01-04T12:00:00.000000Z,310,16,0,722,SCT,10.0,21,11,0.0,0.0,0.0,0
2010-01-04T12:51:00.000000Z,310,15,0,250,BKN,10.0,22,12,0.0,0.0,0.0,0
2010-01-04T13:51:00.000000Z,300,22,29,250,BKN,10.0,22,11,0.0,0.0,0.0,0
2010-01-04T14:51:00.000000Z,310,23,31,250,BKN,10.0,24,12,0.0,0.0,0.0,0
2010-01-04T15:00:00.000000Z,310,23,31,250,BKN,10.0,24,12,0.0,0.0,0.0,0
2010-01-04T15:51:00.000000Z,310,17,25,250,BKN,10.0,26,12,0.0,0.0,0.0,0
2010-01-04T16:51:00.000000Z,310,17,0,250,BKN,10.0,28,13,0.0,0.0,0.0,0
2010-01-04T17:51:00.000000Z,310,18,0,250,BKN,10.0,30,14,0.0,0.0,0.0,0
2010-01-04T18:00:00.000000Z,310,18,0,250,BKN,10.0,30,14,0.0,0.0,0.0,0
2010-01-04T18:51:00.000000Z,320,18,0,250,BKN,10.0,30,15,0.0,0.0,0.0,0
2010-01-04T19:51:00.000000Z,280,18,24,250,BKN,10.0,31,13,0.0,0.0,0.0,0
2010-01-04T20:51:00.000000Z,320,21,0,250,BKN,10.0,30,15,0.0,0.0,0.0,0
2010-01-04T21:00:00.000000Z,320,21,0,250,BKN,10.0,30,15,0.0,0.0,0.0,0
2010-01-04T21:51:00.000000Z,300,20,0,722,SCT,10.0,29,13,0.0,0.0,0.0,0
2010-01-04T22:51:00.000000Z,300,20,26,722,SCT,10.0,27,13,0.0,0.0,0.0,0
2010-01-04T23:51:00.000000Z,300,21,25,722,CLR,10.0,26,13,0.0,0.0,0.0,0
2010-01-05T00:00:00.000000Z,300,21,25,722,CLR,10.0,26,13,0.0,0.0,0.0,0
2010-01-05T00:51:00.000000Z,310,17,23,722,CLR,10.0,25,12,0.0,0.0,0.0,0
2010-01-05T01:51:00.000000Z,300,18,0,722,CLR,10.0,24,12,0.0,0.0,0.0,0
2010-01-05T02:51:00.000000Z,310,14,0,722,CLR,10.0,23,11,0.0,0.0,0.0,0
2010-01-05T03:00:00.000000Z,310,14,0,722,CLR,10.0,23,11,0.0,0.0,0.0,0
2010-01-05T03:51:00.000000Z,320,16,0,722,CLR,10.0,23,11,0.0,0.0,0.0,0
2010-01-05T04:51:00.000000Z,300,17,24,722,SCT,10.0,23,11,0.0,0.0,0.0,0
2010-01-05T04:59:00.000000Z,300,17,0,722,SCT,10.0,23,11,0.0,0.0,0.0,0
2010-01-05T05:51:00.000000Z,300,15,0,722,SCT,10.0,22,11,0.0,0.0,0.0,0
2010-01-05T06:00:00.000000Z,300,15,0,722,SCT,10.0,22,11,0.0,0.0,0.0,0
2010-01-05T06:51:00.000000Z,300,14,23,43,BKN,10.0,22,11,0.0,0.0,0.0,0
2010-01-05T07:51:00.000000Z,300,16,22,47,BKN,10.0,23,11,0.0,0.0,0.0,0
2010-01-05T08:51:00.000000Z,310,13,0,42,OVC,10.0,22,11,0.0,0.0,0.0,0
2010-01-05T09:00:00.000000Z,310,13,0,42,OVC,10.0,22,11,0.0,0.0,0.0,0
2010-01-05T09:51:00.000000Z,310,16,0,50,OVC,10.0,23,11,0.0,0.0,0.0,0
2010-01-05T10:51:00.000000Z,300,14,21,60,BKN,10.0,22,11,0.0,0.0,0.0,0
2010-01-05T11:51:00.000000Z,300,11,21,722,SCT,10.0,22,11,0.0,0.0,0.0,0
2010-01-05T12:00:00.000000Z,300,11,21,722,SCT,10.0,22,11,0.0,0.0,0.0,0
2010-01-05T12:51:00.000000Z,310,14,0,722,SCT,10.0,23,13,0.0,0.0,0.0,0
2010-01-05T13:51:00.000000Z,310,16,24,722,SCT,10.0,24,14,0.0,0.0,0.0,0
2010-01-05T14:51:00.000000Z,320,22,0,722,SCT,10.0,26,14,0.0,0.0,0.0,0
2010-01-05T15:00:00.000000Z,320,22,0,722,SCT,10.0,26,14,0.0,0.0,0.0,0
2010-01-05T15:51:00.000000Z,310,17,0,722,SCT,10.0,28,15,0.0,0.0,0.0,0
2010-01-05T16:51:00.000000Z,310,17,0,722,SCT,10.0,29,15,0.0,0.0,0.0,0
2010-01-05T17:51:00.000000Z,300,17,25,722,SCT,10.0,30,15,0.0,0.0,0.0,0
2010-01-05T18:00:00.000000Z,300,17,25,722,SCT,10.0,30,15,0.0,0.0,0.0,0
2010-01-05T18:51:00.000000Z,330,18,23,722,SCT,10.0,30,15,0.0,0.0,0.0,0
2010-01-05T19:51:00.000000Z,310,16,0,722,SCT,10.0,31,15,0.0,0.0,0.0,0
2010-01-05T20:51:00.000000Z,300,16,0,722,SCT,10.0,31,15,0.0,0.0,0.0,0
2010-01-05T21:00:00.000000Z,300,16,0,722,SCT,10.0,31,15,0.0,0.0,0.0,0
2010-01-05T21:51:00.000000Z,310,21,29,722,SCT,10.0,30,15,0.0,0.0,0.0,0
2010-01-05T22:51:00.000000Z,310,17,0,722,SCT,10.0,29,14,0.0,0.0,0.0,0
2010-01-05T23:51:00.000000Z,310,20,25,36,BKN,10.0,28,15,0.0,0.0,0.0,0
2010-01-06T00:00:00.000000Z,310,19,25,36,BKN,10.0,28,15,0.0,0.0,0.0,0
2010-01-06T00:51:00.000000Z,300,17,0,34,BKN,10.0,28,14,0.0,0.0,0.0,0
2010-01-06T01:51:00.000000Z,310,18,22,60,BKN,10.0,28,14,0.0,0.0,0.0,0
2010-01-06T02:51:00.000000Z,320,21,26,60,OVC,10.0,28,14,0.0,0.0,0.0,0
2010-01-06T03:00:00.000000Z,320,21,26,60,OVC,10.0,28,14,0.0,0.0,0.0,0
2010-01-06T03:51:00.000000Z,320,18,26,60,OVC,10.0,27,14,0.0,0.0,0.0,0
2010-01-06T04:51:00.000000Z,310,18,24,55,OVC,10.0,27,14,0.0,0.0,0.0,0
2010-01-06T04:59:00.000000Z,310,18,0,55,OVC,10.0,27,14,0.0,0.0,0.0,0
2010-01-06T05:51:00.000000Z,300,15,0,60,OVC,10.0,27,13,0.0,0.0,0.0,0
2010-01-06T06:00:00.000000Z,300,15,0,60,OVC,10.0,27,13,0.0,0.0,0.0,0
2010-01-06T06:51:00.000000Z,300,18,24,60,OVC,10.0,27,14,0.0,0.0,0.0,0
2010-01-06T07:51:00.000000Z,310,20,0,50,OVC,10.0,27,15,0.0,0.0,0.0,0
2010-01-06T08:51:00.000000Z,300,16,23,60,BKN,10.0,27,15,0.0,0.0,0.0,0
2010-01-06T09:00:00.000000Z,300,16,23,60,BKN,10.0,27,15,0.0,0.0,0.0,0
2010-01-06T09:51:00.000000Z,310,15,22,46,OVC,10.0,28,16,0.0,0.0,0.0,0
2010-01-06T10:51:00.000000Z,320,17,23,40,BKN,10.0,28,17,0.0,0.0,0.0,0
2010-01-06T11:51:00.000000Z,310,16,0,722,SCT,10.0,27,17,0.0,0.0,0.0,0
2010-01-06T12:00:00.000000Z,310,16,0,722,SCT,10.0,27,17,0.0,0.0,0.0,0
2010-01-06T12:51:00.000000Z,310,15,0,60,BKN,10.0,27,16,0.0,0.0,0.0,0
2010-01-06T13:51:00.000000Z,320,17,26,722,SCT,10.0,28,15,0.0,0.0,0.0,0
2010-01-06T14:51:00.000000Z,310,21,24,722,SCT,10.0,30,15,0.0,0.0,0.0,0
2010-01-06T15:00:00.000000Z,310,21,24,722,SCT,10.0,30,15,0.0,0.0,0.0,0
2010-01-06T15:51:00.000000Z,320,18,0,722,SCT,10.0,31,16,0.0,0.0,0.0,0
2010-01-06T16:51:00.000000Z,310,14,0,722,SCT,10.0,32,16,0.0,0.0,0.0,0
2010-01-06T17:51:00.000000Z,320,14,0,722,SCT,10.0,33,17,0.0,0.0,0.0,0
2010-01-06T18:00:00.000000Z,320,14,0,722,SCT,10.0,33,17,0.0,0.0,0.0,0
2010-01-06T18:51:00.000000Z,310,21,28,722,SCT,10.0,33,16,0.0,0.0,0.0,0
2010-01-06T19:51:00.000000Z,310,18,24,722,SCT,10.0,34,17,0.0,0.0,0.0,0
2010-01-06T20:51:00.000000Z,310,18,28,722,CLR,10.0,34,17,0.0,0.0,0.0,0
2010-01-06T21:00:00.000000Z,310,18,28,722,CLR,10.0,34,17,0.0,0.0,0.0,0
2010-01-06T21:51:00.000000Z,310,22,28,722,SCT,10.0,32,17,0.0,0.0,0.0,0
2010-01-06T22:51:00.000000Z,300,18,24,722,SCT,10.0,31,17,0.0,0.0,0.0,0
2010-01-06T23:51:00.000000Z,300,14,0,722,SCT,10.0,31,18,0.0,0.0,0.0,0
2010-01-07T00:00:00.000000Z,300,14,0,722,SCT,10.0,31,18,0.0,0.0,0.0,0
2010-01-07T00:51:00.000000Z,320,18,28,722,SCT,10.0,31,18,0.0,0.0,0.0,0
2010-01-07T01:51:00.000000Z,320,22,29,250,BKN,10.0,30,19,0.0,0.0,0.0,0
2010-01-07T02:51:00.000000Z,310,17,28,30,OVC,10.0,30,19,0.0,0.0,0.0,0
2010-01-07T03:00:00.000000Z,310,17,28,30,OVC,10.0,30,19,0.0,0.0,0.0,0
2010-01-07T03:51:00.000000Z,300,18,26,722,SCT,10.0,30,20,0.0,0.0,0.0,0
2010-01-07T04:51:00.000000Z,300,22,28,722,SCT,10.0,30,20,0.0,0.0,0.0,0
2010-01-07T04:59:00.000000Z,300,22,0,722,SCT,10.0,30,20,0.0,0.0,0.0,0
2010-01-07T05:51:00.000000Z,310,17,26,722,SCT,10.0,31,20,0.0,0.0,0.0,0
2010-01-07T06:00:00.000000Z,310,17,26,722,SCT,10.0,31,20,0.0,0.0,0.0,0
2010-01-07T06:51:00.000000Z,300,16,26,722,SCT,10.0,31,20,0.0,0.0,0.0,0
2010-01-07T07:51:00.000000Z,300,15,25,722,SCT,10.0,31,21,0.0,0.0,0.0,0
2010-01-07T08:51:00.000000Z,300,14,25,722,SCT,10.0,31,21,0.0,0.0,0.0,0
2010-01-07T09:00:00.000000Z,300,14,25,722,SCT,10.0,31,21,0.0,0.0,0.0,0
2010-01-07T09:47:00.000000Z,300,21,0,26,BKN,10.0,30,21,0.0,0.0,0.0,0
2010-01-07T09:51:00.000000Z,300,18,0,26,BKN,10.0,31,22,0.0,0.0,0.0,0
2010-01-07T10:48:00.000000Z,310,20,26,722,SCT,10.0,30,21,0.0,0.0,0.0,0
2010-01-07T10:51:00.000000Z,310,18,25,722,SCT,10.0,31,22,0.0,0.0,0.0,0
2010-01-07T11:51:00.000000Z,310,13,25,722,SCT,10.0,31,21,0.0,0.0,0.0,0
2010-01-07T12:00:00.000000Z,310,13,25,722,SCT,10.0,31,21,0.0,0.0,0.0,0
2010-01-07T12:51:00.000000Z,300,15,25,722,SCT,10.0,32,22,0.0,0.0,0.0,0
2010-01-07T13:51:00.000000Z,300,14,23,722,SCT,10.0,32,22,0.0,0.0,0.0,0
2010-01-07T14:51:00.000000Z,300,23,30,722,SCT,10.0,33,22,0.0,0.0,0.0,0
2010-01-07T15:00:00.000000Z,300,23,30,722,SCT,10.0,33,22,0.0,0.0,0.0,0
2010-01-07T15:51:00.000000Z,310,15,23,722,SCT,10.0,34,23,0.0,0.0,0.0,0
2010-01-07T16:51:00.000000Z,310,18,23,722,SCT,10.0,35,23,0.0,0.0,0.0,0
2010-01-07T17:51:00.000000Z,310,18,25,722,SCT,10.0,37,23,0.0,0.0,0.0,0
2010-01-07T18:00:00.000000Z,310,18,25,722,SCT,10.0,37,23,0.0,0.0,0.0,0
2010-01-07T18:51:00.000000Z,300,10,0,722,SCT,10.0,38,23,0.0,0.0,0.0,0
2010-01-07T19:51:00.000000Z,290,11,0,722,SCT,10.0,38,22,0.0,0.0,0.0,0
2010-01-07T20:51:00.000000Z,310,10,0,722,SCT,10.0,38,24,0.0,0.0,0.0,0
2010-01-07T21:00:00.000000Z,310,10,0,722,SCT,10.0,38,24,0.0,0.0,0.0,0
2010-01-07T21:51:00.000000Z,280,13,0,722,SCT,10.0,36,23,0.0,0.0,0.0,0
2010-01-07T22:51:00.000000Z,310,14,0,722,SCT,10.0,36,23,0.0,0.0,0.0,0
2010-01-07T23:51:00.000000Z,310,11,0,722,SCT,10.0,35,23,0.0,0.0,0.0,0
2010-01-08T00:00:00.000000Z,310,11,0,722,SCT,10.0,35,23,0.0,0.0,0.0,0
2010-01-08T00:51:00.000000Z,330,11,0,722,SCT,10.0,34,23,0.0,0.0,0.0,0
2010-01-08T01:51:00.000000Z,330,9,0,35,BKN,10.0,34,23,0.0,0.0,0.0,0
2010-01-08T02:51:00.000000Z,330,10,0,30,BKN,10.0,33,23,0.0,0.0,0.0,0
2010-01-08T03:00:00.000000Z,330,10,0,30,BKN,10.0,33,23,0.0,0.0,0.0,0
2010-01-08T03:51:00.000000Z,320,8,0,30,BKN,10.0,34,23,0.0,0.0,0.0,0
2010-01-08T04:51:00.000000Z,280,8,0,100,OVC,10.0,34,22,0.0,0.0,0.0,0
2010-01-08T04:59:00.000000Z,280,8,0,100,OVC,10.0,34,22,0.0,0.0,0.0,0
2010-01-08T05:51:00.000000Z,260,5,0,85,BKN,10.0,34,21,0.0,0.0,0.0,0
